char,frequency,probability
夜,3774,0.00016959154411348378
茶,3768,0.000169321923216642
杂,3764,0.00016914217595208081
夫,3762,0.0001690523023198002
择,3740,0.00016806369236471366
订,3739,0.00016801875554857336
登,3715,0.00016694027196120624
借,3707,0.00016658077743208385
湾,3698,0.00016617634608682115
拥,3687,0.00016568204110927788
楼,3673,0.00016505292568331372
疆,3670,0.00016491811523489282
贫,3660,0.00016446874707348985
循,3656,0.00016428899980892866
血,3652,0.00016410925254436745
冲,3647,0.00016388456846366597
驻,3639,0.0001635250739345436
雄,3638,0.0001634801371184033
予,3598,0.0001616826644727914
令,3584,0.0001610535490468272
潮,3584,0.0001610535490468272
哪,3580,0.00016087380178226603
码,3580,0.00016087380178226603
齐,3573,0.00016055924406928394
摄,3573,0.00016055924406928394
贷,3570,0.00016042443362086306
怀,3562,0.00016006493909174067
岛,3554,0.00015970544456261828
跟,3544,0.0001592560764012153
沟,3535,0.00015885164505595264
买,3531,0.00015867189779139143
梁,3525,0.00015840227689454964
括,3514,0.00015790797191700637
冬,3490,0.00015682948832963922
沉,3484,0.00015655986743279743
暖,3473,0.00015606556245525416
储,3469,0.00015588581519069297
巨,3468,0.00015584087837455267
灵,3468,0.00015584087837455267
瓦,3460,0.0001554813838454303
患,3456,0.0001553016365808691
九,3453,0.00015516682613244822
异,3444,0.00015476239478718552
洁,3442,0.00015467252115490494
倡,3436,0.00015440290025806315
差,3415,0.00015345922711911688
梦,3400,0.00015278517487701243
卖,3386,0.00015215605945104825
派,3376,0.00015170669128964528
判,3376,0.00015170669128964528
凝,3364,0.0001511674494959617
乌,3362,0.00015107757586368113
灯,3361,0.00015103263904754082
塔,3360,0.00015098770223140052
纷,3353,0.00015067314451841843
状,3351,0.00015058327088613783
野,3351,0.00015058327088613783
止,3339,0.00015004402909245425
脚,3319,0.0001491452927696483
却,3304,0.00014847124052754385
洪,3303,0.00014842630371140355
疾,3298,0.00014820161963070207
庄,3262,0.00014658389424965134
截,3245,0.00014581996837526628
著,3242,0.00014568515792684537
操,3238,0.0001455054106622842
俄,3227,0.00014501110568474092
泛,3226,0.00014496616886860062
涵,3226,0.00014496616886860062
笔,3221,0.00014474148478789913
辆,3200,0.00014379781164895286
箱,3199,0.00014375287483281258
晚,3198,0.00014370793801667228
呼,3195,0.00014357312756825138
媒,3191,0.0001433933803036902
答,3190,0.0001433484434875499
脱,3182,0.00014298894895842752
巡,3172,0.00014253958079702453
含,3170,0.00014244970716474395
泰,3164,0.00014218008626790216
顾,3160,0.00014200033900334095
钟,3157,0.00014186552855492007
奇,3147,0.0001414161603935171
徐,3117,0.00014006805590930816
诗,3107,0.0001396186877479052
坛,3102,0.00013939400366720368
拍,3101,0.0001393490668510634
损,3088,0.00013876488824123953
射,3086,0.00013867501460895892
扶,3082,0.00013849526734439774
耕,3075,0.00013818070963141565
票,3060,0.0001375066573893112
篇,3052,0.0001371471628601888
械,3041,0.00013665285788264553
午,3024,0.00013588893200826047
块,3024,0.00013588893200826047
宇,3021,0.00013575412155983956
搭,3011,0.0001353047533984366
缺,3008,0.0001351699429500157
仍,3000,0.00013481044842089332
幅,2999,0.00013476551160475302
幸,2996,0.00013463070115633214
澳,2994,0.00013454082752405153
召,2973,0.0001335971543851053
唱,2971,0.00013350728075282468
孙,2965,0.0001332376598559829
危,2963,0.0001331477862237023
浪,2956,0.00013283322851072023
叶,2955,0.00013278829169457992
圈,2946,0.00013238386034931723
盘,2945,0.00013233892353317695
盛,2940,0.00013211423945247544
携,2938,0.00013202436582019486
符,2930,0.00013166487129107247
履,2930,0.00013166487129107247
污,2926,0.0001314851240265113
闻,2916,0.00013103575586510832
坐,2909,0.00013072119815212623
渐,2906,0.00013058638770370532
休,2900,0.00013031676680686353
腐,2889,0.00012982246182932026
毕,2882,0.00012950790411633817
钱,2880,0.0001294180304840576
塑,2868,0.00012887878869037402
蓝,2858,0.00012842942052897105
尊,2827,0.0001270363792286218
驶,2823,0.00012685663196406062
析,2820,0.00012672182151563972
谋,2818,0.0001266319478833591
硬,2818,0.0001266319478833591
卷,2814,0.00012645220061879793
丝,2811,0.00012631739017037705
亩,2810,0.00012627245335423675
旗,2806,0.00012609270608967556
朝,2795,0.00012559840111213226
梅,2794,0.000125553464295992
罪,2777,0.00012478953842160693
劲,2774,0.00012465472797318602
畅,2765,0.00012425029662792335
渠,2763,0.00012416042299564275
览,2761,0.00012407054936336214
吨,2761,0.00012407054936336214
昌,2760,0.00012402561254722184
辉,2757,0.00012389080209880096
宽,2755,0.00012380092846652036
冷,2730,0.00012267750806301293
煤,2730,0.00012267750806301293
礼,2727,0.00012254269761459202
苗,2719,0.00012218320308546966
犯,2717,0.00012209332945318905
怎,2714,0.00012195851900476816
饮,2712,0.00012186864537248755
绝,2711,0.00012182370855634726
忆,2709,0.00012173383492406667
脑,2705,0.00012155408765950548
徽,2703,0.00012146421402722489
威,2702,0.00012141927721108458
兼,2700,0.00012132940357880399
宏,2699,0.00012128446676266369
肥,2698,0.00012123952994652339
伍,2698,0.00012123952994652339
鸟,2694,0.0001210597826819622
苦,2678,0.00012034079362371743
绩,2673,0.00012011610954301595
胡,2673,0.00012011610954301595
阔,2672,0.00012007117272687565
伏,2667,0.00011984648864617416
残,2659,0.00011948699411705178
拿,2655,0.00011930724685249058
晓,2654,0.0001192623100363503
萨,2652,0.00011917243640406969
迈,2650,0.0001190825627717891
跃,2649,0.0001190376259556488
鉴,2644,0.00011881294187494731
朋,2644,0.00011881294187494731
赴,2643,0.00011876800505880701
鲁,2638,0.00011854332097810552
阅,2625,0.00011795914236828166
秘,2622,0.00011782433191986077
静,2622,0.00011782433191986077
诊,2615,0.00011750977420687868
熟,2606,0.000117105342861616
驾,2605,0.00011706040604547569
顶,2599,0.00011679078514863392
母,2599,0.00011679078514863392
迹,2595,0.00011661103788407272
丹,2595,0.00011661103788407272
寻,2586,0.00011620660653881004
辽,2585,0.00011616166972266974
唐,2583,0.00011607179609038915
伤,2582,0.00011602685927424884
鱼,2580,0.00011593698564196825
酒,2571,0.00011553255429670557
掘,2564,0.0001152179965837235
滨,2558,0.00011494837568688171
且,2556,0.0001148585020546011
讨,2553,0.00011472369160618021
佳,2548,0.00011449900752547872
忙,2544,0.00011431926026091754
衡,2541,0.00011418444981249665
奔,2536,0.00011395976573179515
缩,2534,0.00011386989209951456
左,2529,0.00011364520801881307
韩,2527,0.00011355533438653247
雷,2522,0.00011333065030583098
避,2514,0.0001129711557767086
脉,2502,0.00011243191398302503
址,2500,0.00011234204035074444
账,2494,0.00011207241945390265
阵,2493,0.00011202748263776235
乘,2485,0.00011166798810863997
仪,2473,0.00011112874631495639
骨,2473,0.00011112874631495639
麦,2467,0.0001108591254181146
甘,2466,0.0001108141886019743
挖,2462,0.00011063444133741312
透,2452,0.00011018507317601014
隐,2450,0.00011009519954372954
债,2444,0.00010982557864688776
右,2443,0.00010978064183074745
诚,2442,0.00010973570501460717
侵,2442,0.00010973570501460717
附,2441,0.00010969076819846686
邮,2425,0.0001089717791402221
呈,2424,0.0001089268423240818
滑,2421,0.00010879203187566091
尚,2417,0.00010861228461109971
途,2416,0.00010856734779495942
彰,2414,0.00010847747416267882
杭,2407,0.00010816291644969674
父,2395,0.00010762367465601317
珍,2392,0.00010748886420759227
奥,2390,0.00010739899057531168
郑,2383,0.00010708443286232959
烟,2374,0.00010668000151706691
池,2367,0.00010636544380408483
皮,2347,0.00010546670748127888
饭,2342,0.00010524202340057738
伊,2334,0.000104882528871455
祖,2332,0.00010479265523917441
归,2328,0.00010461290797461321
翻,2327,0.00010456797115847291
另,2314,0.00010398379254864905
森,2307,0.00010366923483566696
谊,2305,0.00010357936120338637
笑,2302,0.00010344455075496547
返,2302,0.00010344455075496547
遍,2302,0.00010344455075496547
朱,2298,0.00010326480349040428
柬,2297,0.00010321986667426399
纸,2293,0.00010304011940970279
散,2288,0.0001028154353290013
封,2284,0.00010263568806444011
沈,2282,0.00010254581443215952
悉,2267,0.00010187176219005505
毛,2266,0.00010182682537391475
杰,2263,0.00010169201492549387
哥,2256,0.00010137745721251178
牵,2254,0.00010128758358023118
盾,2244,0.0001008382154188282
炼,2232,0.00010029897362514463
距,2231,0.00010025403680900434
屋,2220,9.975973183146105e-05
肃,2219,9.971479501532076e-05
束,2203,9.899580595707599e-05
败,2201,9.89059323247954e-05
震,2193,9.854643779567302e-05
裁,2192,9.850150097953272e-05
谢,2189,9.836669053111182e-05
圆,2184,9.814200645041034e-05
牛,2184,9.814200645041034e-05
窗,2184,9.814200645041034e-05
触,2181,9.800719600198944e-05
掌,2173,9.764770147286707e-05
坡,2165,9.728820694374467e-05
壁,2157,9.69287124146223e-05
似,2153,9.674896515006111e-05
谷,2152,9.670402833392081e-05
泉,2150,9.661415470164022e-05
抵,2149,9.656921788549992e-05
错,2127,9.558060793041336e-05
姓,2126,9.553567111427307e-05
忠,2125,9.549073429813276e-05
摆,2123,9.540086066585217e-05
乱,2122,9.535592384971187e-05
润,2119,9.522111340129098e-05
墙,2119,9.522111340129098e-05
宋,2118,9.517617658515069e-05
虚,2113,9.495149250444919e-05
绘,2112,9.49065556883089e-05
俗,2105,9.459199797532681e-05
挂,2103,9.450212434304622e-05
般,2086,9.373819846866116e-05
铺,2078,9.337870393953877e-05
肉,2074,9.319895667497758e-05
纠,2070,9.301920941041639e-05
敢,2063,9.270465169743431e-05
醒,2062,9.265971488129401e-05
屏,2062,9.265971488129401e-05
镜,2062,9.265971488129401e-05
井,2044,9.185085219076865e-05
词,2041,9.171604174234775e-05
趣,2039,9.162616811006716e-05
漫,2033,9.135654721322537e-05
遵,2026,9.104198950024328e-05
缓,2021,9.08173054195418e-05
诺,2013,9.045781089041942e-05
嘉,2012,9.041287407427912e-05
抢,2007,9.018818999357763e-05
弘,2004,9.005337954515674e-05
洞,2003,9.000844272901643e-05
宿,2002,8.996350591287615e-05
折,1998,8.978375864831495e-05
寨,1998,8.978375864831495e-05
巩,1997,8.973882183217465e-05
床,1997,8.973882183217465e-05
龄,1996,8.969388501603436e-05
租,1993,8.955907456761346e-05
邻,1984,8.915464322235078e-05
腾,1984,8.915464322235078e-05
趋,1981,8.901983277392989e-05
祥,1976,8.87951486932284e-05
软,1975,8.87502118770881e-05
韧,1973,8.866033824480751e-05
迁,1972,8.861540142866721e-05
露,1966,8.834578053182542e-05
估,1962,8.816603326726422e-05
敏,1958,8.798628600270304e-05
虽,1956,8.789641237042245e-05
丁,1955,8.785147555428215e-05
泽,1954,8.780653873814185e-05
衣,1953,8.776160192200156e-05
燃,1950,8.762679147358066e-05
涌,1943,8.731223376059857e-05
勤,1941,8.722236012831798e-05
牧,1939,8.713248649603738e-05
废,1937,8.704261286375678e-05
赞,1936,8.699767604761648e-05
瑞,1936,8.699767604761648e-05
祝,1928,8.66381815184941e-05
玩,1921,8.632362380551203e-05
锋,1919,8.623375017323142e-05
驱,1919,8.623375017323142e-05
浓,1917,8.614387654095083e-05
纽,1915,8.605400290867024e-05
芳,1914,8.600906609252994e-05
轨,1912,8.591919246024935e-05
郭,1911,8.587425564410904e-05
否,1902,8.546982429884636e-05
秋,1900,8.537995066656577e-05
乎,1898,8.529007703428518e-05
迪,1890,8.493058250516279e-05
陕,1877,8.434640389533892e-05
冠,1876,8.430146707919862e-05
隆,1864,8.376222528551504e-05
欣,1862,8.367235165323445e-05
竹,1859,8.353754120481356e-05
勃,1856,8.340273075639267e-05
灌,1853,8.326792030797177e-05
湿,1847,8.299829941112998e-05
铜,1839,8.26388048820076e-05
雅,1826,8.205462627218373e-05
甚,1820,8.178500537534195e-05
慢,1819,8.174006855920165e-05
询,1814,8.151538447850017e-05
邀,1804,8.106601631709718e-05
捷,1802,8.097614268481659e-05
赏,1802,8.097614268481659e-05
塞,1800,8.088626905253599e-05
若,1800,8.088626905253599e-05
赶,1799,8.08413322363957e-05
蕴,1795,8.06615849718345e-05
洛,1787,8.030209044271212e-05
横,1777,7.985272228130914e-05
岩,1776,7.980778546516885e-05
珠,1776,7.980778546516885e-05
秩,1775,7.976284864902855e-05
毒,1772,7.962803820060765e-05
泥,1766,7.935841730376586e-05
廉,1762,7.917867003920468e-05
舟,1759,7.904385959078379e-05
殖,1758,7.899892277464349e-05
宗,1756,7.89090491423629e-05
溪,1748,7.85495546132405e-05
埃,1747,7.850461779710021e-05
疫,1746,7.845968098095991e-05
毅,1744,7.836980734867932e-05
闲,1742,7.827993371639871e-05
勒,1739,7.814512326797782e-05
虑,1731,7.778562873885544e-05
倍,1728,7.765081829043455e-05
偿,1728,7.765081829043455e-05
锦,1726,7.756094465815396e-05
墨,1725,7.751600784201365e-05
妇,1719,7.724638694517187e-05
浩,1718,7.720145012903158e-05
拼,1717,7.715651331289127e-05
盐,1707,7.67071451514883e-05
粉,1704,7.657233470306741e-05
禁,1703,7.652739788692711e-05
坊,1703,7.652739788692711e-05
弹,1702,7.64824610707868e-05
昆,1697,7.625777699008532e-05
骑,1695,7.616790335780473e-05
矛,1688,7.585334564482264e-05
艰,1681,7.553878793184056e-05
鹏,1681,7.553878793184056e-05
籍,1680,7.549385111570026e-05
仓,1672,7.513435658657788e-05
罚,1671,7.508941977043758e-05
末,1670,7.504448295429728e-05
圳,1668,7.495460932201669e-05
尤,1658,7.45052411606137e-05
凤,1658,7.45052411606137e-05
死,1652,7.423562026377193e-05
迅,1652,7.423562026377193e-05
币,1646,7.396599936693014e-05
稻,1644,7.387612573464953e-05
陶,1644,7.387612573464953e-05
纵,1640,7.369637847008835e-05
晨,1615,7.25729580665809e-05
莫,1613,7.248308443430031e-05
跳,1604,7.207865308903763e-05
踏,1602,7.198877945675704e-05
敬,1601,7.194384264061673e-05
忘,1600,7.189890582447643e-05
拟,1599,7.185396900833614e-05
悟,1598,7.180903219219584e-05
弱,1597,7.176409537605555e-05
阻,1596,7.171915855991525e-05
辑,1596,7.171915855991525e-05
谐,1594,7.162928492763466e-05
拔,1586,7.126979039851226e-05
扫,1585,7.122485358237197e-05
梯,1578,7.091029586938988e-05
磨,1577,7.086535905324958e-05
添,1569,7.05058645241272e-05
厦,1569,7.05058645241272e-05
倒,1568,7.046092770798691e-05
曼,1567,7.041599089184661e-05
侧,1564,7.028118044342572e-05
胞,1563,7.023624362728542e-05
枝,1563,7.023624362728542e-05
黎,1561,7.014636999500482e-05
蔡,1558,7.001155954658393e-05
幼,1555,6.987674909816304e-05
寒,1554,6.983181228202273e-05
咖,1544,6.938244412061976e-05
净,1542,6.929257048833917e-05
暴,1541,6.924763367219887e-05
伸,1539,6.915776003991828e-05
